localidade,cultura,data,ndvi
AJURICABA,TRIGO,2023-09-06 00:00:00+00:00,0.8174
AJURICABA,TRIGO,2023-09-14 00:00:00+00:00,0.7592
AJURICABA,TRIGO,2023-09-22 00:00:00+00:00,0.702
AJURICABA,TRIGO,2023-09-30 00:00:00+00:00,0.6226
AJURICABA,TRIGO,2023-10-08 00:00:00+00:00,0.5241
AJURICABA,TRIGO,2023-10-16 00:00:00+00:00,0.4224
AJURICABA,TRIGO,2023-10-24 00:00:00+00:00,0.3297
AJURICABA,TRIGO,2023-11-01 00:00:00+00:00,0.2541
AJURICABA,TRIGO,2023-11-09 00:00:00+00:00,0.2512
AJURICABA,TRIGO,2023-11-17 00:00:00+00:00,0.2692
AJURICABA,TRIGO,2023-11-25 00:00:00+00:00,0.3644
AJURICABA,TRIGO,2023-12-03 00:00:00+00:00,0.4849
AJURICABA,TRIGO,2023-12-11 00:00:00+00:00,0.6163
AJURICABA,TRIGO,2023-12-19 00:00:00+00:00,0.7492
AJURICABA,TRIGO,2023-12-27 00:00:00+00:00,0.8479
AJURICABA,TRIGO,2024-01-01 00:00:00+00:00,0.8802
AJURICABA,TRIGO,2024-01-09 00:00:00+00:00,0.9031
AJURICABA,TRIGO,2024-01-17 00:00:00+00:00,0.8628
AJURICABA,TRIGO,2024-01-25 00:00:00+00:00,0.8679
AJURICABA,TRIGO,2024-02-02 00:00:00+00:00,0.8456
AJURICABA,TRIGO,2024-02-10 00:00:00+00:00,0.8292
AJURICABA,TRIGO,2024-02-18 00:00:00+00:00,0.7993
AJURICABA,TRIGO,2024-02-26 00:00:00+00:00,0.7347
AJURICABA,TRIGO,2024-03-05 00:00:00+00:00,0.5928
AJURICABA,TRIGO,2024-03-13 00:00:00+00:00,0.4795
AJURICABA,TRIGO,2024-03-21 00:00:00+00:00,0.413
AJURICABA,TRIGO,2024-03-29 00:00:00+00:00,0.4033
AJURICABA,TRIGO,2024-04-06 00:00:00+00:00,0.4378
AJURICABA,TRIGO,2024-04-14 00:00:00+00:00,0.5102
AJURICABA,TRIGO,2024-04-22 00:00:00+00:00,0.5731
AJURICABA,TRIGO,2024-04-30 00:00:00+00:00,0.6208
AJURICABA,TRIGO,2024-05-08 00:00:00+00:00,0.6219
AJURICABA,TRIGO,2024-05-16 00:00:00+00:00,0.6279
AJURICABA,TRIGO,2024-05-24 00:00:00+00:00,0.6404
AJURICABA,TRIGO,2024-06-01 00:00:00+00:00,0.6217
AJURICABA,TRIGO,2024-06-09 00:00:00+00:00,0.6472
AJURICABA,TRIGO,2024-06-17 00:00:00+00:00,0.6398
AJURICABA,TRIGO,2024-06-25 00:00:00+00:00,0.6269
AJURICABA,TRIGO,2024-07-03 00:00:00+00:00,0.6445
AJURICABA,TRIGO,2024-07-11 00:00:00+00:00,0.6663
AJURICABA,TRIGO,2024-07-19 00:00:00+00:00,0.7004
AJURICABA,TRIGO,2024-07-27 00:00:00+00:00,0.7241
AJURICABA,TRIGO,2024-08-04 00:00:00+00:00,0.7246
AJURICABA,TRIGO,2024-08-12 00:00:00+00:00,0.7439
AJURICABA,TRIGO,2024-08-20 00:00:00+00:00,0.7458
AJURICABA,TRIGO,2024-08-28 00:00:00+00:00,0.7286
AJURICABA,TRIGO,2024-09-05 00:00:00+00:00,0.7223
AJURICABA,TRIGO,2024-09-13 00:00:00+00:00,0.6648
AJURICABA,TRIGO,2024-09-21 00:00:00+00:00,0.6318
AJURICABA,TRIGO,2024-09-29 00:00:00+00:00,0.6041
AJURICABA,TRIGO,2024-10-07 00:00:00+00:00,0.5765
AJURICABA,TRIGO,2024-10-15 00:00:00+00:00,0.5629
AJURICABA,TRIGO,2024-10-23 00:00:00+00:00,0.5596
AJURICABA,TRIGO,2024-10-31 00:00:00+00:00,0.5507
AJURICABA,TRIGO,2024-11-08 00:00:00+00:00,0.5278
AJURICABA,TRIGO,2024-11-16 00:00:00+00:00,0.5186
AJURICABA,TRIGO,2024-12-02 00:00:00+00:00,0.5186
AJURICABA,TRIGO,2024-12-10 00:00:00+00:00,0.5768
AJURICABA,TRIGO,2024-12-18 00:00:00+00:00,0.6298
AJURICABA,TRIGO,2024-12-26 00:00:00+00:00,0.6882
AJURICABA,TRIGO,2025-01-01 00:00:00+00:00,0.7294
AJURICABA,TRIGO,2025-01-09 00:00:00+00:00,0.7797
AJURICABA,TRIGO,2025-01-17 00:00:00+00:00,0.8064
AJURICABA,TRIGO,2025-01-25 00:00:00+00:00,0.8607
AJURICABA,TRIGO,2025-02-02 00:00:00+00:00,0.8327
AJURICABA,TRIGO,2025-02-10 00:00:00+00:00,0.8528
AJURICABA,TRIGO,2025-02-18 00:00:00+00:00,0.8247
AJURICABA,TRIGO,2025-02-26 00:00:00+00:00,0.7439
AJURICABA,TRIGO,2025-03-06 00:00:00+00:00,0.6585
AJURICABA,TRIGO,2025-03-14 00:00:00+00:00,0.5533
AJURICABA,TRIGO,2025-03-22 00:00:00+00:00,0.5008
AJURICABA,TRIGO,2025-03-30 00:00:00+00:00,0.5021
AJURICABA,TRIGO,2025-04-07 00:00:00+00:00,0.5171
AJURICABA,TRIGO,2025-04-15 00:00:00+00:00,0.5943
BARREIRAS,SOJA,2000-02-18 00:00:00+00:00,0.5902
BARREIRAS,SOJA,2000-03-05 00:00:00+00:00,0.5867
BARREIRAS,SOJA,2000-03-21 00:00:00+00:00,0.5868
BARREIRAS,SOJA,2000-04-06 00:00:00+00:00,0.5832
BARREIRAS,SOJA,2000-04-22 00:00:00+00:00,0.5609
BARREIRAS,SOJA,2000-05-08 00:00:00+00:00,0.5191
BARREIRAS,SOJA,2000-05-24 00:00:00+00:00,0.4697
BARREIRAS,SOJA,2000-06-09 00:00:00+00:00,0.4341
BARREIRAS,SOJA,2000-06-25 00:00:00+00:00,0.3433
BARREIRAS,SOJA,2000-07-11 00:00:00+00:00,0.311
BARREIRAS,SOJA,2000-07-27 00:00:00+00:00,0.2874
BARREIRAS,SOJA,2000-08-12 00:00:00+00:00,0.2627
BARREIRAS,SOJA,2000-08-28 00:00:00+00:00,0.2318
BARREIRAS,SOJA,2000-09-13 00:00:00+00:00,0.1828
BARREIRAS,SOJA,2000-09-29 00:00:00+00:00,0.1462
BARREIRAS,SOJA,2000-10-15 00:00:00+00:00,0.2035
BARREIRAS,SOJA,2000-10-31 00:00:00+00:00,0.317
BARREIRAS,SOJA,2000-11-16 00:00:00+00:00,0.4996
BARREIRAS,SOJA,2000-12-02 00:00:00+00:00,0.6456
BARREIRAS,SOJA,2000-12-18 00:00:00+00:00,0.7307
BARREIRAS,SOJA,2001-01-01 00:00:00+00:00,0.7324
BARREIRAS,SOJA,2001-01-17 00:00:00+00:00,0.6511
BARREIRAS,SOJA,2001-02-02 00:00:00+00:00,0.5536
BARREIRAS,SOJA,2001-02-18 00:00:00+00:00,0.5129
BARREIRAS,SOJA,2001-03-06 00:00:00+00:00,0.5247
BARREIRAS,SOJA,2001-03-22 00:00:00+00:00,0.5608
BARREIRAS,SOJA,2001-04-07 00:00:00+00:00,0.5584
BARREIRAS,SOJA,2001-04-23 00:00:00+00:00,0.5361
BARREIRAS,SOJA,2001-05-09 00:00:00+00:00,0.4859
BARREIRAS,SOJA,2001-05-25 00:00:00+00:00,0.4253
BARREIRAS,SOJA,2001-06-10 00:00:00+00:00,0.3732
BARREIRAS,SOJA,2001-06-26 00:00:00+00:00,0.3323
BARREIRAS,SOJA,2001-07-12 00:00:00+00:00,0.3197
BARREIRAS,SOJA,2001-07-28 00:00:00+00:00,0.2955
BARREIRAS,SOJA,2001-08-13 00:00:00+00:00,0.2495
BARREIRAS,SOJA,2001-08-29 00:00:00+00:00,0.2788
BARREIRAS,SOJA,2001-09-14 00:00:00+00:00,0.297
BARREIRAS,SOJA,2001-09-30 00:00:00+00:00,0.2987
BARREIRAS,SOJA,2001-10-16 00:00:00+00:00,0.2955
BARREIRAS,SOJA,2001-11-01 00:00:00+00:00,0.3431
BARREIRAS,SOJA,2001-11-17 00:00:00+00:00,0.4314
BARREIRAS,SOJA,2001-12-03 00:00:00+00:00,0.5528
BARREIRAS,SOJA,2001-12-19 00:00:00+00:00,0.6646
BARREIRAS,SOJA,2002-01-01 00:00:00+00:00,0.8431
BARREIRAS,SOJA,2002-01-17 00:00:00+00:00,0.8573
BARREIRAS,SOJA,2002-02-02 00:00:00+00:00,0.7422
BARREIRAS,SOJA,2002-02-18 00:00:00+00:00,0.6129
BARREIRAS,SOJA,2002-03-06 00:00:00+00:00,0.5057
BARREIRAS,SOJA,2002-03-22 00:00:00+00:00,0.4342
BARREIRAS,SOJA,2002-04-07 00:00:00+00:00,0.407
BARREIRAS,SOJA,2002-04-23 00:00:00+00:00,0.4066
BARREIRAS,SOJA,2002-05-09 00:00:00+00:00,0.4375
BARREIRAS,SOJA,2002-05-25 00:00:00+00:00,0.3878
BARREIRAS,SOJA,2002-06-10 00:00:00+00:00,0.3213
BARREIRAS,SOJA,2002-06-26 00:00:00+00:00,0.2941
BARREIRAS,SOJA,2002-07-04 00:00:00+00:00,0.2664
BARREIRAS,SOJA,2002-07-12 00:00:00+00:00,0.2452
BARREIRAS,SOJA,2002-07-20 00:00:00+00:00,0.2153
BARREIRAS,SOJA,2002-07-28 00:00:00+00:00,0.2039
BARREIRAS,SOJA,2002-08-05 00:00:00+00:00,0.199
BARREIRAS,SOJA,2002-08-13 00:00:00+00:00,0.1912
BARREIRAS,SOJA,2002-08-21 00:00:00+00:00,0.1886
BARREIRAS,SOJA,2002-08-29 00:00:00+00:00,0.1824
BARREIRAS,SOJA,2002-09-06 00:00:00+00:00,0.1619
BARREIRAS,SOJA,2002-09-14 00:00:00+00:00,0.1637
BARREIRAS,SOJA,2002-09-22 00:00:00+00:00,0.1705
BARREIRAS,SOJA,2002-09-30 00:00:00+00:00,0.191
BARREIRAS,SOJA,2002-10-08 00:00:00+00:00,0.1992
BARREIRAS,SOJA,2002-10-16 00:00:00+00:00,0.1914
BARREIRAS,SOJA,2002-10-24 00:00:00+00:00,0.1828
BARREIRAS,SOJA,2002-11-01 00:00:00+00:00,0.1764
BARREIRAS,SOJA,2002-11-09 00:00:00+00:00,0.1154
BARREIRAS,SOJA,2002-11-17 00:00:00+00:00,0.1615
BARREIRAS,SOJA,2002-11-25 00:00:00+00:00,0.2636
BARREIRAS,SOJA,2002-12-03 00:00:00+00:00,0.4153
BARREIRAS,SOJA,2002-12-11 00:00:00+00:00,0.5805
BARREIRAS,SOJA,2002-12-19 00:00:00+00:00,0.7281
BARREIRAS,SOJA,2002-12-27 00:00:00+00:00,0.8407
BARREIRAS,SOJA,2003-01-01 00:00:00+00:00,0.9001
BARREIRAS,SOJA,2003-01-09 00:00:00+00:00,0.8799
BARREIRAS,SOJA,2003-01-17 00:00:00+00:00,0.8834
BARREIRAS,SOJA,2003-01-25 00:00:00+00:00,0.8612
BARREIRAS,SOJA,2003-02-02 00:00:00+00:00,0.7667
BARREIRAS,SOJA,2003-02-10 00:00:00+00:00,0.7038
BARREIRAS,SOJA,2003-02-18 00:00:00+00:00,0.6735
BARREIRAS,SOJA,2003-02-26 00:00:00+00:00,0.6767
BARREIRAS,SOJA,2003-03-06 00:00:00+00:00,0.73
BARREIRAS,SOJA,2003-03-14 00:00:00+00:00,0.8118
BARREIRAS,SOJA,2003-03-22 00:00:00+00:00,0.8811
BARREIRAS,SOJA,2003-03-30 00:00:00+00:00,0.9157
BARREIRAS,SOJA,2003-04-07 00:00:00+00:00,0.8668
BARREIRAS,SOJA,2003-04-15 00:00:00+00:00,0.8563
BARREIRAS,SOJA,2003-04-23 00:00:00+00:00,0.8494
BARREIRAS,SOJA,2003-05-01 00:00:00+00:00,0.8328
BARREIRAS,SOJA,2003-05-09 00:00:00+00:00,0.8116
BARREIRAS,SOJA,2003-05-17 00:00:00+00:00,0.779
BARREIRAS,SOJA,2003-05-25 00:00:00+00:00,0.7306
BARREIRAS,SOJA,2003-06-02 00:00:00+00:00,0.6777
BARREIRAS,SOJA,2003-06-10 00:00:00+00:00,0.6242
BARREIRAS,SOJA,2003-06-18 00:00:00+00:00,0.5814
BARREIRAS,SOJA,2003-06-26 00:00:00+00:00,0.5598
BARREIRAS,SOJA,2003-07-04 00:00:00+00:00,0.5231
BARREIRAS,SOJA,2003-07-12 00:00:00+00:00,0.4753
BARREIRAS,SOJA,2003-07-20 00:00:00+00:00,0.4107
BARREIRAS,SOJA,2003-07-28 00:00:00+00:00,0.35
BARREIRAS,SOJA,2003-08-05 00:00:00+00:00,0.2957
BARREIRAS,SOJA,2003-08-13 00:00:00+00:00,0.2739
BARREIRAS,SOJA,2003-08-21 00:00:00+00:00,0.2615
BARREIRAS,SOJA,2003-08-29 00:00:00+00:00,0.2697
BARREIRAS,SOJA,2003-09-06 00:00:00+00:00,0.2762
BARREIRAS,SOJA,2003-09-14 00:00:00+00:00,0.2783
BARREIRAS,SOJA,2003-09-22 00:00:00+00:00,0.2435
BARREIRAS,SOJA,2003-09-30 00:00:00+00:00,0.2201
BARREIRAS,SOJA,2003-10-08 00:00:00+00:00,0.2239
BARREIRAS,SOJA,2003-10-16 00:00:00+00:00,0.2909
BARREIRAS,SOJA,2003-10-24 00:00:00+00:00,0.375
BARREIRAS,SOJA,2003-11-01 00:00:00+00:00,0.4756
BARREIRAS,SOJA,2003-11-09 00:00:00+00:00,0.6011
BARREIRAS,SOJA,2003-11-17 00:00:00+00:00,0.6932
BARREIRAS,SOJA,2003-11-25 00:00:00+00:00,0.7375
BARREIRAS,SOJA,2003-12-03 00:00:00+00:00,0.7756
BARREIRAS,SOJA,2003-12-11 00:00:00+00:00,0.8027
BARREIRAS,SOJA,2003-12-19 00:00:00+00:00,0.8343
BARREIRAS,SOJA,2003-12-27 00:00:00+00:00,0.8497
BARREIRAS,SOJA,2004-01-01 00:00:00+00:00,0.869
BARREIRAS,SOJA,2004-01-09 00:00:00+00:00,0.8851
BARREIRAS,SOJA,2004-01-17 00:00:00+00:00,0.8828
BARREIRAS,SOJA,2004-01-25 00:00:00+00:00,0.8885
BARREIRAS,SOJA,2004-02-02 00:00:00+00:00,0.9037
BARREIRAS,SOJA,2004-02-10 00:00:00+00:00,0.9063
BARREIRAS,SOJA,2004-02-18 00:00:00+00:00,0.9026
BARREIRAS,SOJA,2004-02-26 00:00:00+00:00,0.8892
BARREIRAS,SOJA,2004-03-05 00:00:00+00:00,0.8847
BARREIRAS,SOJA,2004-03-13 00:00:00+00:00,0.8675
BARREIRAS,SOJA,2004-03-21 00:00:00+00:00,0.8528
BARREIRAS,SOJA,2004-03-29 00:00:00+00:00,0.8424
BARREIRAS,SOJA,2004-04-06 00:00:00+00:00,0.8375
BARREIRAS,SOJA,2004-04-14 00:00:00+00:00,0.8272
BARREIRAS,SOJA,2004-04-22 00:00:00+00:00,0.8348
BARREIRAS,SOJA,2004-04-30 00:00:00+00:00,0.8356
BARREIRAS,SOJA,2004-05-08 00:00:00+00:00,0.8321
BARREIRAS,SOJA,2004-05-16 00:00:00+00:00,0.8211
BARREIRAS,SOJA,2004-05-24 00:00:00+00:00,0.8256
BARREIRAS,SOJA,2004-06-01 00:00:00+00:00,0.7859
BARREIRAS,SOJA,2004-06-09 00:00:00+00:00,0.6914
BARREIRAS,SOJA,2004-06-17 00:00:00+00:00,0.5557
BARREIRAS,SOJA,2004-06-25 00:00:00+00:00,0.4426
BARREIRAS,SOJA,2004-07-03 00:00:00+00:00,0.3374
BARREIRAS,SOJA,2004-07-11 00:00:00+00:00,0.2542
BARREIRAS,SOJA,2004-07-19 00:00:00+00:00,0.2205
BARREIRAS,SOJA,2004-07-27 00:00:00+00:00,0.2437
BARREIRAS,SOJA,2004-08-04 00:00:00+00:00,0.2507
BARREIRAS,SOJA,2004-08-12 00:00:00+00:00,0.2452
BARREIRAS,SOJA,2004-08-20 00:00:00+00:00,0.2305
BARREIRAS,SOJA,2004-08-28 00:00:00+00:00,0.225
BARREIRAS,SOJA,2004-09-05 00:00:00+00:00,0.2219
BARREIRAS,SOJA,2004-09-13 00:00:00+00:00,0.2195
BARREIRAS,SOJA,2004-09-21 00:00:00+00:00,0.2188
BARREIRAS,SOJA,2004-09-29 00:00:00+00:00,0.2094
BARREIRAS,SOJA,2004-10-07 00:00:00+00:00,0.1932
BARREIRAS,SOJA,2004-10-15 00:00:00+00:00,0.1861
BARREIRAS,SOJA,2004-10-23 00:00:00+00:00,0.1427
BARREIRAS,SOJA,2004-10-31 00:00:00+00:00,0.1548
BARREIRAS,SOJA,2004-11-08 00:00:00+00:00,0.2066
BARREIRAS,SOJA,2004-11-16 00:00:00+00:00,0.2809
BARREIRAS,SOJA,2004-11-24 00:00:00+00:00,0.4028
BARREIRAS,SOJA,2004-12-02 00:00:00+00:00,0.539
BARREIRAS,SOJA,2004-12-10 00:00:00+00:00,0.6599
BARREIRAS,SOJA,2004-12-18 00:00:00+00:00,0.7544
BARREIRAS,SOJA,2004-12-26 00:00:00+00:00,0.7936
BARREIRAS,SOJA,2005-01-01 00:00:00+00:00,0.849
BARREIRAS,SOJA,2005-01-09 00:00:00+00:00,0.8614
BARREIRAS,SOJA,2005-01-17 00:00:00+00:00,0.8683
BARREIRAS,SOJA,2005-01-25 00:00:00+00:00,0.8916
BARREIRAS,SOJA,2005-02-02 00:00:00+00:00,0.9091
BARREIRAS,SOJA,2005-02-10 00:00:00+00:00,0.9029
BARREIRAS,SOJA,2005-02-18 00:00:00+00:00,0.8959
BARREIRAS,SOJA,2005-02-26 00:00:00+00:00,0.8832
BARREIRAS,SOJA,2005-03-06 00:00:00+00:00,0.862
BARREIRAS,SOJA,2005-03-14 00:00:00+00:00,0.8339
BARREIRAS,SOJA,2005-03-22 00:00:00+00:00,0.8277
BARREIRAS,SOJA,2005-03-30 00:00:00+00:00,0.8185
BARREIRAS,SOJA,2005-04-07 00:00:00+00:00,0.814
BARREIRAS,SOJA,2005-04-15 00:00:00+00:00,0.8069
BARREIRAS,SOJA,2005-04-23 00:00:00+00:00,0.8005
BARREIRAS,SOJA,2005-05-01 00:00:00+00:00,0.7931
BARREIRAS,SOJA,2005-05-09 00:00:00+00:00,0.7838
BARREIRAS,SOJA,2005-05-17 00:00:00+00:00,0.775
BARREIRAS,SOJA,2005-05-25 00:00:00+00:00,0.7551
BARREIRAS,SOJA,2005-06-02 00:00:00+00:00,0.7299
BARREIRAS,SOJA,2005-06-10 00:00:00+00:00,0.7178
BARREIRAS,SOJA,2005-06-18 00:00:00+00:00,0.6962
BARREIRAS,SOJA,2005-06-26 00:00:00+00:00,0.6666
BARREIRAS,SOJA,2005-07-04 00:00:00+00:00,0.6244
BARREIRAS,SOJA,2005-07-12 00:00:00+00:00,0.5942
BARREIRAS,SOJA,2005-07-20 00:00:00+00:00,0.5631
BARREIRAS,SOJA,2005-07-28 00:00:00+00:00,0.5087
BARREIRAS,SOJA,2005-08-05 00:00:00+00:00,0.4757
BARREIRAS,SOJA,2005-08-13 00:00:00+00:00,0.4322
BARREIRAS,SOJA,2005-08-21 00:00:00+00:00,0.363
BARREIRAS,SOJA,2005-08-29 00:00:00+00:00,0.3089
BARREIRAS,SOJA,2005-09-06 00:00:00+00:00,0.258
BARREIRAS,SOJA,2005-09-14 00:00:00+00:00,0.2623
BARREIRAS,SOJA,2005-09-22 00:00:00+00:00,0.2435
BARREIRAS,SOJA,2005-09-30 00:00:00+00:00,0.2428
BARREIRAS,SOJA,2005-10-08 00:00:00+00:00,0.2732
BARREIRAS,SOJA,2005-10-16 00:00:00+00:00,0.2961
BARREIRAS,SOJA,2005-10-24 00:00:00+00:00,0.2937
BARREIRAS,SOJA,2005-11-01 00:00:00+00:00,0.3192
BARREIRAS,SOJA,2005-11-09 00:00:00+00:00,0.3758
BARREIRAS,SOJA,2005-11-17 00:00:00+00:00,0.4644
BARREIRAS,SOJA,2005-11-25 00:00:00+00:00,0.5215
BARREIRAS,SOJA,2005-12-03 00:00:00+00:00,0.5898
BARREIRAS,SOJA,2005-12-11 00:00:00+00:00,0.6399
BARREIRAS,SOJA,2005-12-19 00:00:00+00:00,0.6767
BARREIRAS,SOJA,2005-12-27 00:00:00+00:00,0.6743
BARREIRAS,SOJA,2006-01-01 00:00:00+00:00,0.6459
BARREIRAS,SOJA,2006-01-09 00:00:00+00:00,0.6259
BARREIRAS,SOJA,2006-01-17 00:00:00+00:00,0.6342
BARREIRAS,SOJA,2006-01-25 00:00:00+00:00,0.6671
BARREIRAS,SOJA,2006-02-02 00:00:00+00:00,0.7183
BARREIRAS,SOJA,2006-02-10 00:00:00+00:00,0.7822
BARREIRAS,SOJA,2006-02-18 00:00:00+00:00,0.8574
BARREIRAS,SOJA,2006-02-26 00:00:00+00:00,0.8843
BARREIRAS,SOJA,2006-03-06 00:00:00+00:00,0.8761
BARREIRAS,SOJA,2006-03-14 00:00:00+00:00,0.8546
BARREIRAS,SOJA,2006-03-22 00:00:00+00:00,0.8405
BARREIRAS,SOJA,2006-03-30 00:00:00+00:00,0.8358
BARREIRAS,SOJA,2006-04-07 00:00:00+00:00,0.8394
BARREIRAS,SOJA,2006-04-15 00:00:00+00:00,0.8515
BARREIRAS,SOJA,2006-04-23 00:00:00+00:00,0.8579
BARREIRAS,SOJA,2006-05-01 00:00:00+00:00,0.8256
BARREIRAS,SOJA,2006-05-09 00:00:00+00:00,0.7983
BARREIRAS,SOJA,2006-05-17 00:00:00+00:00,0.767
BARREIRAS,SOJA,2006-05-25 00:00:00+00:00,0.7485
BARREIRAS,SOJA,2006-06-02 00:00:00+00:00,0.7351
BARREIRAS,SOJA,2006-06-10 00:00:00+00:00,0.7138
BARREIRAS,SOJA,2006-06-18 00:00:00+00:00,0.6402
BARREIRAS,SOJA,2006-06-26 00:00:00+00:00,0.5441
BARREIRAS,SOJA,2006-07-04 00:00:00+00:00,0.4314
BARREIRAS,SOJA,2006-07-12 00:00:00+00:00,0.322
BARREIRAS,SOJA,2006-07-20 00:00:00+00:00,0.2385
BARREIRAS,SOJA,2006-07-28 00:00:00+00:00,0.1983
BARREIRAS,SOJA,2006-08-05 00:00:00+00:00,0.1953
BARREIRAS,SOJA,2006-08-13 00:00:00+00:00,0.2121
BARREIRAS,SOJA,2006-08-21 00:00:00+00:00,0.2078
BARREIRAS,SOJA,2006-08-29 00:00:00+00:00,0.2182
BARREIRAS,SOJA,2006-09-06 00:00:00+00:00,0.2306
BARREIRAS,SOJA,2006-09-14 00:00:00+00:00,0.2235
BARREIRAS,SOJA,2006-09-22 00:00:00+00:00,0.2112
BARREIRAS,SOJA,2006-09-30 00:00:00+00:00,0.2018
BARREIRAS,SOJA,2006-10-08 00:00:00+00:00,0.2399
BARREIRAS,SOJA,2006-10-16 00:00:00+00:00,0.3357
BARREIRAS,SOJA,2006-10-24 00:00:00+00:00,0.3988
BARREIRAS,SOJA,2006-11-01 00:00:00+00:00,0.4608
BARREIRAS,SOJA,2006-11-09 00:00:00+00:00,0.4781
BARREIRAS,SOJA,2006-11-17 00:00:00+00:00,0.4279
BARREIRAS,SOJA,2006-11-25 00:00:00+00:00,0.3364
BARREIRAS,SOJA,2006-12-03 00:00:00+00:00,0.2479
BARREIRAS,SOJA,2006-12-11 00:00:00+00:00,0.2303
BARREIRAS,SOJA,2006-12-19 00:00:00+00:00,0.3027
BARREIRAS,SOJA,2006-12-27 00:00:00+00:00,0.3506
BARREIRAS,SOJA,2007-01-01 00:00:00+00:00,0.4926
BARREIRAS,SOJA,2007-01-09 00:00:00+00:00,0.6511
BARREIRAS,SOJA,2007-01-17 00:00:00+00:00,0.7609
BARREIRAS,SOJA,2007-01-25 00:00:00+00:00,0.8356
BARREIRAS,SOJA,2007-02-02 00:00:00+00:00,0.8836
BARREIRAS,SOJA,2007-02-10 00:00:00+00:00,0.9187
BARREIRAS,SOJA,2007-02-18 00:00:00+00:00,0.9126
BARREIRAS,SOJA,2007-02-26 00:00:00+00:00,0.8866
BARREIRAS,SOJA,2007-03-06 00:00:00+00:00,0.9086
BARREIRAS,SOJA,2007-03-14 00:00:00+00:00,0.8837
BARREIRAS,SOJA,2007-03-22 00:00:00+00:00,0.7678
BARREIRAS,SOJA,2007-03-30 00:00:00+00:00,0.6351
BARREIRAS,SOJA,2007-04-07 00:00:00+00:00,0.4951
BARREIRAS,SOJA,2007-04-15 00:00:00+00:00,0.3754
BARREIRAS,SOJA,2007-04-23 00:00:00+00:00,0.2721
BARREIRAS,SOJA,2007-05-01 00:00:00+00:00,0.2474
BARREIRAS,SOJA,2007-05-09 00:00:00+00:00,0.2616
BARREIRAS,SOJA,2007-05-17 00:00:00+00:00,0.2702
BARREIRAS,SOJA,2007-05-25 00:00:00+00:00,0.2639
BARREIRAS,SOJA,2007-06-02 00:00:00+00:00,0.2619
BARREIRAS,SOJA,2007-06-10 00:00:00+00:00,0.2567
BARREIRAS,SOJA,2007-06-18 00:00:00+00:00,0.2529
BARREIRAS,SOJA,2007-06-26 00:00:00+00:00,0.2492
BARREIRAS,SOJA,2007-07-04 00:00:00+00:00,0.2462
BARREIRAS,SOJA,2007-07-12 00:00:00+00:00,0.2414
BARREIRAS,SOJA,2007-07-20 00:00:00+00:00,0.239
BARREIRAS,SOJA,2007-07-28 00:00:00+00:00,0.2327
BARREIRAS,SOJA,2007-08-05 00:00:00+00:00,0.229
BARREIRAS,SOJA,2007-08-13 00:00:00+00:00,0.2259
BARREIRAS,SOJA,2007-08-21 00:00:00+00:00,0.2235
BARREIRAS,SOJA,2007-08-29 00:00:00+00:00,0.2211
BARREIRAS,SOJA,2007-09-06 00:00:00+00:00,0.2162
BARREIRAS,SOJA,2007-09-14 00:00:00+00:00,0.2179
BARREIRAS,SOJA,2007-09-22 00:00:00+00:00,0.2185
BARREIRAS,SOJA,2007-09-30 00:00:00+00:00,0.2216
BARREIRAS,SOJA,2007-10-08 00:00:00+00:00,0.2247
BARREIRAS,SOJA,2007-10-16 00:00:00+00:00,0.2317
BARREIRAS,SOJA,2007-10-24 00:00:00+00:00,0.2357
BARREIRAS,SOJA,2007-11-01 00:00:00+00:00,0.2375
BARREIRAS,SOJA,2007-11-09 00:00:00+00:00,0.2347
BARREIRAS,SOJA,2007-11-17 00:00:00+00:00,0.2228
BARREIRAS,SOJA,2007-11-25 00:00:00+00:00,0.2136
AJURICABA,TRIGO,2000-02-18 00:00:00+00:00,0.5421
AJURICABA,TRIGO,2000-03-05 00:00:00+00:00,0.504
AJURICABA,TRIGO,2000-03-21 00:00:00+00:00,0.5001
AJURICABA,TRIGO,2000-04-06 00:00:00+00:00,0.5158
AJURICABA,TRIGO,2000-04-22 00:00:00+00:00,0.545
AJURICABA,TRIGO,2000-05-08 00:00:00+00:00,0.5826
AJURICABA,TRIGO,2000-05-24 00:00:00+00:00,0.6322
AJURICABA,TRIGO,2000-06-09 00:00:00+00:00,0.6235
AJURICABA,TRIGO,2000-06-25 00:00:00+00:00,0.5871
AJURICABA,TRIGO,2000-07-11 00:00:00+00:00,0.5274
AJURICABA,TRIGO,2000-07-27 00:00:00+00:00,0.5026
AJURICABA,TRIGO,2000-08-12 00:00:00+00:00,0.5078
AJURICABA,TRIGO,2000-08-28 00:00:00+00:00,0.5191
AJURICABA,TRIGO,2000-09-13 00:00:00+00:00,0.5515
AJURICABA,TRIGO,2000-09-29 00:00:00+00:00,0.5541
AJURICABA,TRIGO,2000-10-15 00:00:00+00:00,0.5224
AJURICABA,TRIGO,2000-10-31 00:00:00+00:00,0.5158
AJURICABA,TRIGO,2000-11-16 00:00:00+00:00,0.5217
AJURICABA,TRIGO,2000-12-02 00:00:00+00:00,0.562
AJURICABA,TRIGO,2000-12-18 00:00:00+00:00,0.6315
AJURICABA,TRIGO,2001-01-01 00:00:00+00:00,0.7133
AJURICABA,TRIGO,2001-01-17 00:00:00+00:00,0.7821
